geometry,name,types,vicinity,latitude,longitude,distance,lifeline_number,lifeline_category
"{'location': {'lat': 39.59656, 'lng': -104.8655237}, 'viewport': {'northeast': {'lat': 39.5975701802915, 'lng': -104.8641304197085}, 'southwest': {'lat': 39.5948722197085, 'lng': -104.8668283802915}}}",AutoNation Toyota Arapahoe,"['car_dealer', 'car_repair', 'store']","10531 East Arapahoe Road, Centennial",39.59656,-104.8655237,19.1434,6,transportation
"{'location': {'lat': 39.6106686, 'lng': -104.8977319}, 'viewport': {'northeast': {'lat': 39.61201758029149, 'lng': -104.8965591697085}, 'southwest': {'lat': 39.60931961970849, 'lng': -104.8992571302915}}}",Enterprise Rent-A-Car,['car_rental'],"7801 East Orchard Road, Greenwood Village",39.6106686,-104.8977319,16.3603,6,transportation
"{'location': {'lat': 39.6181377, 'lng': -104.9869869}, 'viewport': {'northeast': {'lat': 39.61948123029151, 'lng': -104.9861098197085}, 'southwest': {'lat': 39.61678326970851, 'lng': -104.9888077802915}}}",Groove Toyota,"['finance', 'car_dealer', 'store']","5460 South Broadway, Englewood",39.6181377,-104.9869869,13.4832,6,transportation
"{'location': {'lat': 39.61972540000001, 'lng': -104.9872152}, 'viewport': {'northeast': {'lat': 39.6210290802915, 'lng': -104.9861400197085}, 'southwest': {'lat': 39.6183311197085, 'lng': -104.9888379802915}}}",Groove Subaru,"['finance', 'car_dealer', 'car_repair', 'store']","5300 South Broadway, Englewood",39.61972540000001,-104.9872152,13.3061,6,transportation
"{'location': {'lat': 39.62535099999999, 'lng': -105.007201}, 'viewport': {'northeast': {'lat': 39.62661208029149, 'lng': -105.0056011697085}, 'southwest': {'lat': 39.6239141197085, 'lng': -105.0082991302915}}}",Extra Space Storage,"['moving_company', 'storage', 'store']","5001 South Windermere Street, Littleton",39.62535099999999,-105.007201,12.7602,6,transportation
"{'location': {'lat': 39.6264578, 'lng': -104.8526783}, 'viewport': {'northeast': {'lat': 39.6276883802915, 'lng': -104.8512212197085}, 'southwest': {'lat': 39.6249904197085, 'lng': -104.8539191802915}}}",Model Airfield,['airport'],"Model Airfield Access, Englewood",39.6264578,-104.8526783,17.2194,6,transportation
"{'location': {'lat': 39.6281732, 'lng': -105.0114509}, 'viewport': {'northeast': {'lat': 39.6293136802915, 'lng': -105.0102002197085}, 'southwest': {'lat': 39.6266157197085, 'lng': -105.0128981802915}}}",U-Haul Moving & Storage at Santa Fe Dr,"['moving_company', 'storage', 'store']","4849-4859, South Santa Fe Drive, Littleton",39.6281732,-105.0114509,12.4958,6,transportation
"{'location': {'lat': 39.6311521, 'lng': -104.9874413}, 'viewport': {'northeast': {'lat': 39.6325022802915, 'lng': -104.9862830197085}, 'southwest': {'lat': 39.62980431970851, 'lng': -104.9889809802915}}}",Denver Used Tires,"['car_repair', 'store']","4700 South Broadway #B, Englewood",39.6311521,-104.9874413,12.034,6,transportation
"{'location': {'lat': 39.65524000000001, 'lng': -104.99855}, 'viewport': {'northeast': {'lat': 39.65658898029151, 'lng': -104.9972010197085}, 'southwest': {'lat': 39.65389101970851, 'lng': -104.9998989802915}}}",Englewood City Center,['transit_station'],United States,39.65524000000001,-104.99855,9.3771,6,transportation
"{'location': {'lat': 39.663161, 'lng': -104.827951}, 'viewport': {'northeast': {'lat': 39.6645192802915, 'lng': -104.8265839197085}, 'southwest': {'lat': 39.66182131970851, 'lng': -104.8292818802915}}}",Myway Mobile Storage,"['storage', 'moving_company']",Aurora,39.663161,-104.827951,16.2768,6,transportation
"{'location': {'lat': 39.6655487, 'lng': -104.8668514}, 'viewport': {'northeast': {'lat': 39.66693803029149, 'lng': -104.8653826197085}, 'southwest': {'lat': 39.6642400697085, 'lng': -104.8680805802915}}}",Mile High Honda,"['car_dealer', 'store']","2777 South Havana Street, Denver",39.6655487,-104.8668514,13.3782,6,transportation
"{'location': {'lat': 39.6668278, 'lng': -104.8669369}, 'viewport': {'northeast': {'lat': 39.66818113029149, 'lng': -104.8652416197085}, 'southwest': {'lat': 39.66548316970849, 'lng': -104.8679395802915}}}",Larry H. Miller Chrysler Dodge Ram FIAT Denver,"['finance', 'car_dealer', 'car_repair', 'store']","2727 South Havana Street, Denver",39.6668278,-104.8669369,13.2855,6,transportation
"{'location': {'lat': 39.6691541, 'lng': -105.2197116}, 'viewport': {'northeast': {'lat': 39.6705423302915, 'lng': -105.2183747697085}, 'southwest': {'lat': 39.6678443697085, 'lng': -105.2210727302915}}}",Mount Morrison Heliport,['airport'],Golden,39.6691541,-105.2197116,21.1433,6,transportation
"{'location': {'lat': 39.6721535, 'lng': -104.9402385}, 'viewport': {'northeast': {'lat': 39.67346363029149, 'lng': -104.9390810197085}, 'southwest': {'lat': 39.67076566970849, 'lng': -104.9417789802915}}}",Discount Tire,"['car_repair', 'store']","2446 South Colorado Boulevard, Denver",39.6721535,-104.9402385,8.6085,6,transportation
"{'location': {'lat': 39.672478, 'lng': -104.987185}, 'viewport': {'northeast': {'lat': 39.6738272802915, 'lng': -104.9860078197085}, 'southwest': {'lat': 39.6711293197085, 'lng': -104.9887057802915}}}",Family Trucks and Vans,"['car_dealer', 'store']","2400 South Broadway, Denver",39.672478,-104.987185,7.4359,6,transportation
"{'location': {'lat': 39.6743627, 'lng': -105.0243662}, 'viewport': {'northeast': {'lat': 39.6756932802915, 'lng': -105.0233591697085}, 'southwest': {'lat': 39.67299531970851, 'lng': -105.0260571302915}}}",U-Haul Moving & Storage at South Federal,"['moving_company', 'storage', 'store']","2322 South Federal Boulevard, Denver",39.6743627,-105.0243662,7.7901,6,transportation
"{'location': {'lat': 39.676329, 'lng': -105.00927}, 'viewport': {'northeast': {'lat': 39.6777301802915, 'lng': -105.0079210197085}, 'southwest': {'lat': 39.6750322197085, 'lng': -105.0106189802915}}}",The Sharpest Rides,"['car_dealer', 'store']","2245 South Raritan Street, Englewood",39.676329,-105.00927,7.1895,6,transportation
"{'location': {'lat': 39.6789576, 'lng': -104.9357021}, 'viewport': {'northeast': {'lat': 39.6802254802915, 'lng': -104.9344297697085}, 'southwest': {'lat': 39.67752751970851, 'lng': -104.9371277302915}}}",Barbee's Freeway Ford,"['car_dealer', 'store']","4471 East Evans Avenue, Denver",39.6789576,-104.9357021,8.1759,6,transportation
"{'location': {'lat': 39.6793746, 'lng': -104.9435397}, 'viewport': {'northeast': {'lat': 39.6805971802915, 'lng': -104.9421015197085}, 'southwest': {'lat': 39.6778992197085, 'lng': -104.9447994802915}}}",Colorado's Finest Moving,['moving_company'],"3800 Buchtel Boulevard South, Denver",39.6793746,-104.9435397,7.772,6,transportation
"{'location': {'lat': 39.6797311, 'lng': -105.0825938}, 'viewport': {'northeast': {'lat': 39.6809056302915, 'lng': -105.0813609197085}, 'southwest': {'lat': 39.6782076697085, 'lng': -105.0840588802915}}}",Emich Chevrolet,"['car_dealer', 'store']","2033 South Wadsworth Boulevard, Lakewood",39.6797311,-105.0825938,10.3155,6,transportation
"{'location': {'lat': 39.68419799999999, 'lng': -104.9872443}, 'viewport': {'northeast': {'lat': 39.6855158802915, 'lng': -104.9859407197085}, 'southwest': {'lat': 39.6828179197085, 'lng': -104.9886386802915}}}",Enterprise Rent-A-Car,['car_rental'],"1790 South Broadway, Denver",39.68419799999999,-104.9872443,6.1321,6,transportation
"{'location': {'lat': 39.6874877, 'lng': -105.3963825}, 'viewport': {'northeast': {'lat': 39.68882773029149, 'lng': -105.3950329197085}, 'southwest': {'lat': 39.68612976970849, 'lng': -105.3977308802915}}}",Ptarmigan Heliport,['airport'],Evergreen,39.6874877,-105.3963825,35.2512,6,transportation
"{'location': {'lat': 39.6966991, 'lng': -104.812415}, 'viewport': {'northeast': {'lat': 39.69805128029149, 'lng': -104.8110663197085}, 'southwest': {'lat': 39.6953533197085, 'lng': -104.8137642802915}}}",Avis Car Rental,['car_rental'],"15055 East Mississippi Avenue Michaels Plaza Shopping Center, Aurora",39.6966991,-104.812415,15.9464,6,transportation
"{'location': {'lat': 39.69786999999999, 'lng': -105.065864}, 'viewport': {'northeast': {'lat': 39.69863818029149, 'lng': -105.0645246197085}, 'southwest': {'lat': 39.6959402197085, 'lng': -105.0672225802915}}}",Extra Space Storage,"['moving_company', 'storage', 'store']","6301 West Mississippi Avenue, Lakewood",39.69786999999999,-105.065864,7.9448,6,transportation
"{'location': {'lat': 39.7023705, 'lng': -104.7904535}, 'viewport': {'northeast': {'lat': 39.7037189302915, 'lng': -104.7892859197085}, 'southwest': {'lat': 39.7010209697085, 'lng': -104.7919838802915}}}",U-Haul Moving & Storage at Buckley Rd,"['moving_company', 'storage', 'store']","750 South Buckley Road, Aurora",39.7023705,-104.7904535,17.5923,6,transportation
"{'location': {'lat': 39.7033325, 'lng': -104.8652551}, 'viewport': {'northeast': {'lat': 39.7048613302915, 'lng': -104.8641035197085}, 'southwest': {'lat': 39.70216336970851, 'lng': -104.8668014802915}}}",Tynan's Volkswagen,"['car_dealer', 'car_repair', 'store']","700 South Havana Street, Aurora",39.7033325,-104.8652551,11.4242,6,transportation
"{'location': {'lat': 39.7063757, 'lng': -104.8648902}, 'viewport': {'northeast': {'lat': 39.7077161802915, 'lng': -104.8638039197085}, 'southwest': {'lat': 39.7050182197085, 'lng': -104.8665018802915}}}",Schomp Subaru,"['finance', 'car_dealer', 'store']","580 South Havana Street, Aurora",39.7063757,-104.8648902,11.3395,6,transportation
"{'location': {'lat': 39.707826, 'lng': -104.990837}, 'viewport': {'northeast': {'lat': 39.70932608029149, 'lng': -104.9894618697085}, 'southwest': {'lat': 39.70662811970849, 'lng': -104.9921598302915}}}",Pep Boys Auto Parts & Service,"['car_repair', 'store']","487 South Broadway, Denver",39.707826,-104.990837,3.4968,6,transportation
"{'location': {'lat': 39.7082185, 'lng': -104.9927971}, 'viewport': {'northeast': {'lat': 39.7095674802915, 'lng': -104.9914481197085}, 'southwest': {'lat': 39.7068695197085, 'lng': -104.9941460802915}}}",Alameda Station,"['light_rail_station', 'transit_station']",United States,39.7082185,-104.9927971,3.4596,6,transportation
"{'location': {'lat': 39.708534, 'lng': -104.8647319}, 'viewport': {'northeast': {'lat': 39.70983003029149, 'lng': -104.8635472197085}, 'southwest': {'lat': 39.7071320697085, 'lng': -104.8662451802915}}}",Stevinson Toyota East,"['car_dealer', 'store']","444 South Havana Street, Aurora",39.708534,-104.8647319,11.277,6,transportation
"{'location': {'lat': 39.7094444, 'lng': -104.8652778}, 'viewport': {'northeast': {'lat': 39.7109291302915, 'lng': -104.8641248697085}, 'southwest': {'lat': 39.7082311697085, 'lng': -104.8668228302915}}}",Larry H. Miller Colorado Jeep,"['finance', 'car_dealer', 'car_repair', 'store']","350 South Havana Street, Aurora",39.7094444,-104.8652778,11.202,6,transportation
"{'location': {'lat': 39.711498, 'lng': -105.0188913}, 'viewport': {'northeast': {'lat': 39.7127822302915, 'lng': -105.0175473697085}, 'southwest': {'lat': 39.7100842697085, 'lng': -105.0202453302915}}}",U-Haul at Alameda Ave,"['moving_company', 'storage', 'store']","2645 West Alameda Avenue, Denver",39.711498,-105.0188913,3.9429,6,transportation
"{'location': {'lat': 39.7126993, 'lng': -104.7292566}, 'viewport': {'northeast': {'lat': 39.7140156302915, 'lng': -104.7273232197085}, 'southwest': {'lat': 39.7113176697085, 'lng': -104.7300211802915}}}",Simons Airport,['airport'],Aurora,39.7126993,-104.7292566,22.5395,6,transportation
"{'location': {'lat': 39.7219835, 'lng': -104.9879832}, 'viewport': {'northeast': {'lat': 39.7233327802915, 'lng': -104.9863953697085}, 'southwest': {'lat': 39.72063481970851, 'lng': -104.9890933302915}}}",Enterprise Rent-A-Car,['car_rental'],"351 Broadway, Denver",39.7219835,-104.9879832,1.9303,6,transportation
"{'location': {'lat': 39.72850349999999, 'lng': -105.163888}, 'viewport': {'northeast': {'lat': 39.7298048802915, 'lng': -105.1628199697085}, 'southwest': {'lat': 39.7271069197085, 'lng': -105.1655179302915}}}",Stevinson Toyota West,"['car_dealer', 'store']","780 Denver West Colorado Mills Boulevard, Lakewood",39.72850349999999,-105.163888,14.9122,6,transportation
"{'location': {'lat': 39.7297357, 'lng': -105.0810765}, 'viewport': {'northeast': {'lat': 39.7310843802915, 'lng': -105.0798173697085}, 'southwest': {'lat': 39.72838641970851, 'lng': -105.0825153302915}}}",U-Haul Moving & Storage of Lakewood,"['moving_company', 'storage', 'store']","830 Wadsworth Boulevard, Lakewood",39.7297357,-105.0810765,7.8467,6,transportation
"{'location': {'lat': 39.730062, 'lng': -105.1772052}, 'viewport': {'northeast': {'lat': 39.7314012802915, 'lng': -105.1751555}, 'southwest': {'lat': 39.7287033197085, 'lng': -105.1787671}}}",Planet Honda,"['car_rental', 'car_dealer', 'car_repair', 'store']","15701 West Colfax Avenue, Golden",39.730062,-105.1772052,16.0366,6,transportation
"{'location': {'lat': 39.7321495, 'lng': -105.0056435}, 'viewport': {'northeast': {'lat': 39.73357893029149, 'lng': -105.0041165197085}, 'southwest': {'lat': 39.73088096970849, 'lng': -105.0068144802915}}}",10th / Osage Station,"['light_rail_station', 'transit_station']",United States,39.7321495,-105.0056435,1.5357,6,transportation
"{'location': {'lat': 39.73520200000001, 'lng': -104.935574}, 'viewport': {'northeast': {'lat': 39.7365568302915, 'lng': -104.9344128697085}, 'southwest': {'lat': 39.73385886970851, 'lng': -104.9371108302915}}}",America On the Move Foundation,['moving_company'],"4455 East 12th Avenue #313, Denver",39.73520200000001,-104.935574,4.7019,6,transportation
"{'location': {'lat': 39.7366311, 'lng': -105.0814313}, 'viewport': {'northeast': {'lat': 39.7379800802915, 'lng': -105.0800823197085}, 'southwest': {'lat': 39.7352821197085, 'lng': -105.0827802802915}}}",Lakewood-Wadsworth Station,"['bus_station', 'light_rail_station', 'transit_station']","1298 Wadsworth Boluevard, Lakewood",39.7366311,-105.0814313,7.8104,6,transportation
"{'location': {'lat': 39.737418, 'lng': -105.024806}, 'viewport': {'northeast': {'lat': 39.73876698029149, 'lng': -105.0234570197085}, 'southwest': {'lat': 39.73606901970849, 'lng': -105.0261549802915}}}",Decatur-Federal Station,"['light_rail_station', 'transit_station']",United States,39.737418,-105.024806,2.9648,6,transportation
"{'location': {'lat': 39.7397093, 'lng': -104.9664256}, 'viewport': {'northeast': {'lat': 39.7412093802915, 'lng': -104.9648778697085}, 'southwest': {'lat': 39.7385114197085, 'lng': -104.9675758302915}}}",Capitol Hill Auto,"['gas_station', 'car_repair', 'store']","1770 East Colfax Avenue, Denver",39.7397093,-104.9664256,2.0401,6,transportation
"{'location': {'lat': 39.7397451, 'lng': -104.8931848}, 'viewport': {'northeast': {'lat': 39.7410939802915, 'lng': -104.8917737197085}, 'southwest': {'lat': 39.7383960197085, 'lng': -104.8944716802915}}}",U-Haul at East Colfax,"['moving_company', 'storage', 'store']","8150 East Colfax Avenue, Denver",39.7397451,-104.8931848,8.3089,6,transportation
"{'location': {'lat': 39.7398234, 'lng': -104.9663001}, 'viewport': {'northeast': {'lat': 39.7412661302915, 'lng': -104.9649505197085}, 'southwest': {'lat': 39.7385681697085, 'lng': -104.9676484802915}}}",Denver One Limo,['airport'],"1770 East Colfax Avenue, Denver",39.7398234,-104.9663001,2.0512,6,transportation
"{'location': {'lat': 39.73994699999999, 'lng': -104.986666}, 'viewport': {'northeast': {'lat': 39.7413224802915, 'lng': -104.9853172697085}, 'southwest': {'lat': 39.7386245197085, 'lng': -104.9880152302915}}}",Colfax Ave & Broadway,"['bus_station', 'transit_station']",United States,39.73994699999999,-104.986666,0.3169,6,transportation
"{'location': {'lat': 39.7402731, 'lng': -105.0018267}, 'viewport': {'northeast': {'lat': 39.7415821302915, 'lng': -105.0003568197085}, 'southwest': {'lat': 39.7388841697085, 'lng': -105.0030547802915}}}",Colfax at Auraria Station,"['bus_station', 'light_rail_station', 'transit_station']","West Colfax Avenue, Denver",39.7402731,-105.0018267,0.9976,6,transportation
"{'location': {'lat': 39.74030550000001, 'lng': -105.0012243}, 'viewport': {'northeast': {'lat': 39.7416544802915, 'lng': -104.9998753197085}, 'southwest': {'lat': 39.7389565197085, 'lng': -105.0025732802915}}}",W Colfax Ave & Lipan St,"['bus_station', 'transit_station']",United States,39.74030550000001,-105.0012243,0.9468,6,transportation
"{'location': {'lat': 39.7403731, 'lng': -105.0474128}, 'viewport': {'northeast': {'lat': 39.7417160802915, 'lng': -105.0460637197085}, 'southwest': {'lat': 39.7390181197085, 'lng': -105.0487616802915}}}",W Colfax Ave & Winona Ct,['transit_station'],United States,39.7403731,-105.0474128,4.8946,6,transportation
"{'location': {'lat': 39.740412, 'lng': -104.826867}, 'viewport': {'northeast': {'lat': 39.74170638029149, 'lng': -104.8255177697085}, 'southwest': {'lat': 39.7390084197085, 'lng': -104.8282157302915}}}",Colfax Station,"['bus_station', 'transit_station']",United States,39.740412,-104.826867,13.9859,6,transportation
"{'location': {'lat': 39.74046829999999, 'lng': -105.0478467}, 'viewport': {'northeast': {'lat': 39.7418684302915, 'lng': -105.0464969197085}, 'southwest': {'lat': 39.7391704697085, 'lng': -105.0491948802915}}}",W Colfax Ave & Winona Ct,['transit_station'],United States,39.74046829999999,-105.0478467,4.932,6,transportation
"{'location': {'lat': 39.740655, 'lng': -104.987151}, 'viewport': {'northeast': {'lat': 39.74200458029149, 'lng': -104.9859324697085}, 'southwest': {'lat': 39.7393066197085, 'lng': -104.9886304302915}}}",Civic Center Station (Broadway Drop-Off),"['bus_station', 'transit_station']",United States,39.740655,-104.987151,0.3088,6,transportation
"{'location': {'lat': 39.74072149999999, 'lng': -104.8276715}, 'viewport': {'northeast': {'lat': 39.7420140802915, 'lng': -104.8263353197085}, 'southwest': {'lat': 39.7393161197085, 'lng': -104.8290332802915}}}",U-Haul at I-225 & Colfax,"['moving_company', 'storage', 'store']","13721 East Colfax Avenue, Aurora",39.74072149999999,-104.8276715,13.9174,6,transportation
"{'location': {'lat': 39.7410296, 'lng': -104.9868163}, 'viewport': {'northeast': {'lat': 39.7423785802915, 'lng': -104.9854673197085}, 'southwest': {'lat': 39.7396806197085, 'lng': -104.9881652802915}}}",Civic Center Station,"['bus_station', 'transit_station']",United States,39.7410296,-104.9868163,0.3554,6,transportation
"{'location': {'lat': 39.74103099999999, 'lng': -104.987191}, 'viewport': {'northeast': {'lat': 39.7423799802915, 'lng': -104.9858420197085}, 'southwest': {'lat': 39.7396820197085, 'lng': -104.9885399802915}}}",Civic Center Mall Loop,"['bus_station', 'transit_station']",United States,39.74103099999999,-104.987191,0.3295,6,transportation
"{'location': {'lat': 39.741392, 'lng': -104.987192}, 'viewport': {'northeast': {'lat': 39.74274098029149, 'lng': -104.9858430197085}, 'southwest': {'lat': 39.7400430197085, 'lng': -104.9885409802915}}}",Civic Center Mall Loop,"['bus_station', 'transit_station']",United States,39.741392,-104.987192,0.3552,6,transportation
"{'location': {'lat': 39.74156900000001, 'lng': -104.987065}, 'viewport': {'northeast': {'lat': 39.7429792802915, 'lng': -104.9857147197085}, 'southwest': {'lat': 39.74028131970851, 'lng': -104.9884126802915}}}",Civic Center Station (16th Drop-Off),"['bus_station', 'transit_station']",United States,39.74156900000001,-104.987065,0.3766,6,transportation
"{'location': {'lat': 39.7416399, 'lng': -105.0109157}, 'viewport': {'northeast': {'lat': 39.7432557802915, 'lng': -105.0095730197085}, 'southwest': {'lat': 39.7405578197085, 'lng': -105.0122709802915}}}",Auraria West Campus Station,"['light_rail_station', 'transit_station']",United States,39.7416399,-105.0109157,1.789,6,transportation
"{'location': {'lat': 39.7418134, 'lng': -104.9891307}, 'viewport': {'northeast': {'lat': 39.7432645802915, 'lng': -104.9879171697085}, 'southwest': {'lat': 39.7405666197085, 'lng': -104.9906151302915}}}",Enterprise Rent-A-Car,['car_rental'],"1550 Court Place, Denver",39.7418134,-104.9891307,0.3025,6,transportation
"{'location': {'lat': 39.7433751, 'lng': -105.0130966}, 'viewport': {'northeast': {'lat': 39.7445726802915, 'lng': -105.0113181697085}, 'southwest': {'lat': 39.74187471970851, 'lng': -105.0140161302915}}}",Empower Field at Mile High Station,"['light_rail_station', 'transit_station']",Denver,39.7433751,-105.0130966,2.009,6,transportation
"{'location': {'lat': 39.7439757, 'lng': -104.9957185}, 'viewport': {'northeast': {'lat': 39.74531703029149, 'lng': -104.9942990697085}, 'southwest': {'lat': 39.7426190697085, 'lng': -104.9969970302915}}}",Theatre District - Convention Center Station,"['light_rail_station', 'transit_station']","1325 Stout St, Denver",39.7439757,-104.9957185,0.7053,6,transportation
"{'location': {'lat': 39.7449795, 'lng': -104.9923525}, 'viewport': {'northeast': {'lat': 39.7463528802915, 'lng': -104.9909925197085}, 'southwest': {'lat': 39.7436549197085, 'lng': -104.9936904802915}}}",16th St / California Station,"['transit_station', 'bus_station', 'light_rail_station']","California Street, Denver",39.7449795,-104.9923525,0.6642,6,transportation
"{'location': {'lat': 39.7460535, 'lng': -104.9929557}, 'viewport': {'northeast': {'lat': 39.74737778029149, 'lng': -104.9915511197085}, 'southwest': {'lat': 39.7446798197085, 'lng': -104.9942490802915}}}",16th St / Stout Station,"['transit_station', 'bus_station', 'light_rail_station']",United States,39.7460535,-104.9929557,0.7935,6,transportation
"{'location': {'lat': 39.7468388, 'lng': -104.989941}, 'viewport': {'northeast': {'lat': 39.7482527302915, 'lng': -104.9884787197085}, 'southwest': {'lat': 39.7455547697085, 'lng': -104.9911766802915}}}",18th St / California Station,"['light_rail_station', 'transit_station']","California Street, Denver",39.7468388,-104.989941,0.8468,6,transportation
"{'location': {'lat': 39.7474743, 'lng': -104.9907532}, 'viewport': {'northeast': {'lat': 39.7488563302915, 'lng': -104.9894493197085}, 'southwest': {'lat': 39.7461583697085, 'lng': -104.9921472802915}}}",Stout St & 18th St,"['bus_station', 'transit_station']",United States,39.7474743,-104.9907532,0.9181,6,transportation
"{'location': {'lat': 39.7475106, 'lng': -104.9902467}, 'viewport': {'northeast': {'lat': 39.74883938029149, 'lng': -104.9889242697085}, 'southwest': {'lat': 39.74614141970849, 'lng': -104.9916222302915}}}",18th St & California St,"['bus_station', 'transit_station']",United States,39.7475106,-104.9902467,0.9211,6,transportation
"{'location': {'lat': 39.7479509, 'lng': -104.9905112}, 'viewport': {'northeast': {'lat': 39.7492628302915, 'lng': -104.9891548197085}, 'southwest': {'lat': 39.7465648697085, 'lng': -104.9918527802915}}}",18th St / Stout Station,"['light_rail_station', 'transit_station']","Stout Street, Denver",39.7479509,-104.9905112,0.9704,6,transportation
"{'location': {'lat': 39.748022, 'lng': -104.987208}, 'viewport': {'northeast': {'lat': 39.7495845802915, 'lng': -104.9857178197085}, 'southwest': {'lat': 39.7468866197085, 'lng': -104.9884157802915}}}",Budget Car Rental,['car_rental'],"1980 Broadway 20Th And, Welton Street, Denver",39.748022,-104.987208,1.0121,6,transportation
"{'location': {'lat': 39.74805720000001, 'lng': -104.986767}, 'viewport': {'northeast': {'lat': 39.7494768802915, 'lng': -104.9852918697085}, 'southwest': {'lat': 39.7467789197085, 'lng': -104.9879898302915}}}",20th St / Welton Station,"['light_rail_station', 'transit_station']","1960 Welton Street, Denver",39.74805720000001,-104.986767,1.0263,6,transportation
"{'location': {'lat': 39.7486097, 'lng': -105.0097767}, 'viewport': {'northeast': {'lat': 39.7500370802915, 'lng': -105.0082241697085}, 'southwest': {'lat': 39.74733911970851, 'lng': -105.0109221302915}}}",Pepsi Center / Elitch Gardens Station,"['light_rail_station', 'transit_station']","District of Freedom#8573311~!#, Denver",39.7486097,-105.0097767,1.9703,6,transportation
"{'location': {'lat': 39.748627, 'lng': -104.986261}, 'viewport': {'northeast': {'lat': 39.7498864302915, 'lng': -104.9849216697085}, 'southwest': {'lat': 39.7471884697085, 'lng': -104.9876196302915}}}",Hertz Car Rental,['car_rental'],"2001 Welton Street, Denver",39.748627,-104.986261,1.0998,6,transportation
"{'location': {'lat': 39.7492481, 'lng': -104.9917298}, 'viewport': {'northeast': {'lat': 39.75042533029149, 'lng': -104.9906032197085}, 'southwest': {'lat': 39.74772736970849, 'lng': -104.9933011802915}}}",Heat Waves Hot Oil Services LLC,['moving_company'],"999 18th Street #1925n, Denver",39.7492481,-104.9917298,1.1217,6,transportation
"{'location': {'lat': 39.750605, 'lng': -104.990926}, 'viewport': {'northeast': {'lat': 39.7518528302915, 'lng': -104.9894433697085}, 'southwest': {'lat': 39.74915486970851, 'lng': -104.9921413302915}}}",Denver Bus Center - Greyhound,"['bus_station', 'transit_station']",United States,39.750605,-104.990926,1.2669,6,transportation
"{'location': {'lat': 39.752074, 'lng': -105.0037198}, 'viewport': {'northeast': {'lat': 39.7534505802915, 'lng': -105.0023339697085}, 'southwest': {'lat': 39.7507526197085, 'lng': -105.0050319302915}}}",15th - Delgany,['transit_station'],United States,39.752074,-105.0037198,1.8361,6,transportation
"{'location': {'lat': 39.75213919999999, 'lng': -105.0036585}, 'viewport': {'northeast': {'lat': 39.7535100302915, 'lng': -105.0022803697085}, 'southwest': {'lat': 39.7508120697085, 'lng': -105.0049783302915}}}",15th - Delgany,['transit_station'],United States,39.75213919999999,-105.0036585,1.8385,6,transportation
"{'location': {'lat': 39.753169, 'lng': -104.9800724}, 'viewport': {'northeast': {'lat': 39.7547150302915, 'lng': -104.9784696197085}, 'southwest': {'lat': 39.7520170697085, 'lng': -104.9811675802915}}}",25th-Welton Station,"['light_rail_station', 'transit_station']","1512 Sable Boulevard, Aurora",39.753169,-104.9800724,1.7789,6,transportation
"{'location': {'lat': 39.7551086, 'lng': -105.0033241}, 'viewport': {'northeast': {'lat': 39.75643153029149, 'lng': -105.0014807697085}, 'southwest': {'lat': 39.75373356970849, 'lng': -105.0041787302915}}}",Union Station,"['light_rail_station', 'transit_station']",United States,39.7551086,-105.0033241,2.0914,6,transportation
"{'location': {'lat': 39.7551588, 'lng': -104.9773909}, 'viewport': {'northeast': {'lat': 39.7565799802915, 'lng': -104.9760509697085}, 'southwest': {'lat': 39.7538820197085, 'lng': -104.9787489302915}}}",27th & Welton Station,"['light_rail_station', 'transit_station']","2720 Welton Street, Denver",39.7551588,-104.9773909,2.0864,6,transportation
"{'location': {'lat': 39.7555307, 'lng': -105.0029714}, 'viewport': {'northeast': {'lat': 39.7568796802915, 'lng': -105.0016224197085}, 'southwest': {'lat': 39.75418171970851, 'lng': -105.0043203802915}}}",Union Station,"['train_station', 'light_rail_station', 'transit_station']",Denver,39.7555307,-105.0029714,2.1155,6,transportation
"{'location': {'lat': 39.75575729999999, 'lng': -105.0026476}, 'viewport': {'northeast': {'lat': 39.7566174802915, 'lng': -105.0012973697085}, 'southwest': {'lat': 39.7539195197085, 'lng': -105.0039953302915}}}",Union Station LRT Nb,"['light_rail_station', 'transit_station']",United States,39.75575729999999,-105.0026476,2.1232,6,transportation
"{'location': {'lat': 39.7585693, 'lng': -104.8483469}, 'viewport': {'northeast': {'lat': 39.75989253029149, 'lng': -104.8471713197085}, 'southwest': {'lat': 39.7571945697085, 'lng': -104.8498692802915}}}",Air Care Colorado,['car_repair'],"12042 East 30th Avenue #1526, Aurora",39.7585693,-104.8483469,12.3343,6,transportation
"{'location': {'lat': 39.758977, 'lng': -104.973786}, 'viewport': {'northeast': {'lat': 39.76032508029149, 'lng': -104.9724719697085}, 'southwest': {'lat': 39.75762711970849, 'lng': -104.9751699302915}}}",30th / Downing Station,"['transit_station', 'bus_station', 'light_rail_station']",United States,39.758977,-104.973786,2.6105,6,transportation
"{'location': {'lat': 39.7612546, 'lng': -104.8076383}, 'viewport': {'northeast': {'lat': 39.7629408302915, 'lng': -104.8062871697085}, 'southwest': {'lat': 39.76024286970851, 'lng': -104.8089851302915}}}",Penske Truck Rental,"['moving_company', 'storage', 'store']","15500 East 32nd Avenue, Aurora",39.7612546,-104.8076383,15.8199,6,transportation
