geometry,name,plus_code,types,vicinity,latitude,longitude,distance,lifeline_number,lifeline_category
"{'location': {'lat': 40.1528945, 'lng': -105.1258748}, 'viewport': {'northeast': {'lat': 40.15416138029149, 'lng': -105.1244084697085}, 'southwest': {'lat': 40.15146341970849, 'lng': -105.1271064302915}}}",Longmont Humane Society,"{'compound_code': '5V3F+5M Longmont, Colorado, United States', 'global_code': '85GP5V3F+5M'}","['veterinary_care', 'point_of_interest', 'establishment']","9595 Nelson Road, Longmont",40.1528945,-105.12587479999999,47.4796,3,health_medical
"{'location': {'lat': 39.54824879999999, 'lng': -104.9924916}, 'viewport': {'northeast': {'lat': 39.54954018029149, 'lng': -104.9911502697085}, 'southwest': {'lat': 39.54684221970849, 'lng': -104.9938482302915}}}",Circle K,"{'compound_code': 'G2X5+72 Highlands Ranch, Colorado, United States', 'global_code': '85FQG2X5+72'}","['convenience_store', 'atm', 'car_wash', 'gas_station', 'finance', 'food', 'point_of_interest', 'store', 'establishment']","9275 South Broadway, Highlands Ranch",39.54824879999999,-104.9924916,21.261,4,energy
"{'location': {'lat': 39.57973339999999, 'lng': -104.9600664}, 'viewport': {'northeast': {'lat': 39.5810819802915, 'lng': -104.9587611197085}, 'southwest': {'lat': 39.5783840197085, 'lng': -104.9614590802915}}}",Circle K,"{'compound_code': 'H2HQ+VX Centennial, Colorado, United States', 'global_code': '85FQH2HQ+VX'}","['convenience_store', 'car_wash', 'gas_station', 'food', 'point_of_interest', 'store', 'establishment']","7550 South University Boulevard, Centennial",39.57973339999999,-104.96006640000002,17.9428,4,energy
"{'location': {'lat': 39.5948233, 'lng': -104.9596146}, 'viewport': {'northeast': {'lat': 39.5962293302915, 'lng': -104.9582871197085}, 'southwest': {'lat': 39.5935313697085, 'lng': -104.9609850802915}}}",Shell,"{'compound_code': 'H2VR+W5 Centennial, Colorado, United States', 'global_code': '85FQH2VR+W5'}","['gas_station', 'atm', 'car_wash', 'convenience_store', 'finance', 'food', 'point_of_interest', 'store', 'establishment']","2410 East Arapahoe Road, Centennial",39.594823299999995,-104.9596146,16.2885,4,energy
"{'location': {'lat': 39.70886590000001, 'lng': -104.942262}, 'viewport': {'northeast': {'lat': 39.7103715802915, 'lng': -104.9409107697085}, 'southwest': {'lat': 39.70767361970851, 'lng': -104.9436087302915}}}",Jenex Petroleum Corporation,"{'compound_code': 'P355+G3 Denver, Colorado, United States', 'global_code': '85FQP355+G3'}","['gas_station', 'point_of_interest', 'establishment']","3773 Cherry Creek North Drive #1025, Denver",39.708865900000006,-104.94226200000001,5.3208,4,energy
"{'location': {'lat': 39.733297, 'lng': -105.0244558}, 'viewport': {'northeast': {'lat': 39.7344848302915, 'lng': -105.0234670697085}, 'southwest': {'lat': 39.7317868697085, 'lng': -105.0261650302915}}}",7-Eleven,"{'compound_code': 'PXMG+86 Denver, Colorado, United States', 'global_code': '85FPPXMG+86'}","['convenience_store', 'gas_station', 'food', 'point_of_interest', 'store', 'establishment']","1000 Federal Boulevard, Denver",39.733297,-105.0244558,3.0017,4,energy
"{'location': {'lat': 39.7375189, 'lng': -105.1945322}, 'viewport': {'northeast': {'lat': 39.7391195302915, 'lng': -105.1931861697085}, 'southwest': {'lat': 39.7364215697085, 'lng': -105.1958841302915}}}",Peerless Tires,"{'compound_code': 'PRQ4+25 Golden, Colorado, United States', 'global_code': '85FPPRQ4+25'}","['gas_station', 'car_repair', 'point_of_interest', 'store', 'establishment']","17204 South Golden Road, Golden",39.7375189,-105.1945322,17.4874,4,energy
"{'location': {'lat': 39.7397093, 'lng': -104.9664256}, 'viewport': {'northeast': {'lat': 39.7412093802915, 'lng': -104.9648778697085}, 'southwest': {'lat': 39.7385114197085, 'lng': -104.9675758302915}}}",Capitol Hill Auto,"{'compound_code': 'P2QM+VC Denver, Colorado, United States', 'global_code': '85FQP2QM+VC'}","['gas_station', 'car_repair', 'point_of_interest', 'store', 'establishment']","1770 East Colfax Avenue, Denver",39.7397093,-104.96642560000001,2.0401,4,energy
"{'location': {'lat': 39.7398374, 'lng': -104.9750066}, 'viewport': {'northeast': {'lat': 39.74119083029149, 'lng': -104.9735621197085}, 'southwest': {'lat': 39.7384928697085, 'lng': -104.9762600802915}}}",7-Eleven,"{'compound_code': 'P2QF+WX Denver, Colorado, United States', 'global_code': '85FQP2QF+WX'}","['convenience_store', 'gas_station', 'food', 'point_of_interest', 'store', 'establishment']","1000 East Colfax Avenue, Denver",39.7398374,-104.97500659999999,1.3066,4,energy
"{'location': {'lat': 39.7430857, 'lng': -104.9797344}, 'viewport': {'northeast': {'lat': 39.7444068302915, 'lng': -104.9783033697085}, 'southwest': {'lat': 39.7417088697085, 'lng': -104.9810013302915}}}",7-Eleven,"{'compound_code': 'P2VC+64 Denver, Colorado, United States', 'global_code': '85FQP2VC+64'}","['convenience_store', 'gas_station', 'food', 'point_of_interest', 'store', 'establishment']","1690 Pearl Street, Denver",39.7430857,-104.9797344,0.997,4,energy
"{'location': {'lat': 39.74360059999999, 'lng': -104.9675978}, 'viewport': {'northeast': {'lat': 39.7448774802915, 'lng': -104.9662223697085}, 'southwest': {'lat': 39.7421795197085, 'lng': -104.9689203302915}}}",7-Eleven,"{'compound_code': 'P2VJ+CX Denver, Colorado, United States', 'global_code': '85FQP2VJ+CX'}","['convenience_store', 'gas_station', 'food', 'point_of_interest', 'store', 'establishment']","1645 East 17th Avenue, Denver",39.74360059999999,-104.9675978,1.999,4,energy
"{'location': {'lat': 39.76291680000001, 'lng': -104.7929695}, 'viewport': {'northeast': {'lat': 39.7641097302915, 'lng': -104.7915819197085}, 'southwest': {'lat': 39.7614117697085, 'lng': -104.7942798802915}}}",Flying J Travel Center,"{'compound_code': 'Q674+5R Aurora, Colorado, United States', 'global_code': '85FQQ674+5R'}","['gas_station', 'convenience_store', 'food', 'point_of_interest', 'store', 'establishment']","16751 East 32nd Avenue, Aurora",39.762916800000006,-104.7929695,17.0887,4,energy
"{'location': {'lat': 39.7697653, 'lng': -105.0729824}, 'viewport': {'northeast': {'lat': 39.7709380302915, 'lng': -105.0716852197085}, 'southwest': {'lat': 39.7682400697085, 'lng': -105.0743831802915}}}",Bradley Petroleum Inc,"{'compound_code': 'QW9G+WR Wheat Ridge, Colorado, United States', 'global_code': '85FPQW9G+WR'}","['gas_station', 'point_of_interest', 'establishment']","6875 West 38th Avenue, Wheat Ridge",39.769765299999996,-105.0729824,7.8535,4,energy
"{'location': {'lat': 39.78101410000001, 'lng': -104.8465307}, 'viewport': {'northeast': {'lat': 39.7823862802915, 'lng': -104.8450333697085}, 'southwest': {'lat': 39.77968831970851, 'lng': -104.8477313302915}}}",Shell,"{'compound_code': 'Q5J3+C9 Denver, Colorado, United States', 'global_code': '85FQQ5J3+C9'}","['gas_station', 'atm', 'car_wash', 'convenience_store', 'finance', 'food', 'point_of_interest', 'store', 'establishment']","4650 Peoria Street, Denver",39.78101410000001,-104.8465307,13.1485,4,energy
"{'location': {'lat': 39.7826123, 'lng': -105.0058446}, 'viewport': {'northeast': {'lat': 39.7838771302915, 'lng': -105.0045257697085}, 'southwest': {'lat': 39.7811791697085, 'lng': -105.0072237302915}}}",7-Eleven,"{'compound_code': 'QXMV+2M Denver, Colorado, United States', 'global_code': '85FPQXMV+2M'}","['convenience_store', 'gas_station', 'food', 'point_of_interest', 'store', 'establishment']","1595 West 47th Avenue, Denver",39.7826123,-105.0058446,5.0095,4,energy
"{'location': {'lat': 39.825067, 'lng': -104.7709908}, 'viewport': {'northeast': {'lat': 39.8264210802915, 'lng': -104.7697518197085}, 'southwest': {'lat': 39.8237231197085, 'lng': -104.7724497802915}}}",7-Eleven,"{'compound_code': 'R6GH+2J Denver, Colorado, United States', 'global_code': '85FQR6GH+2J'}","['convenience_store', 'gas_station', 'food', 'point_of_interest', 'store', 'establishment']","7080 Tower Road, Denver",39.825067,-104.77099079999999,21.05,4,energy
"{'location': {'lat': 39.8362237, 'lng': -104.7201442}, 'viewport': {'northeast': {'lat': 39.8375631802915, 'lng': -104.7187709197085}, 'southwest': {'lat': 39.8348652197085, 'lng': -104.7214688802915}}}",Phillips 66,"{'compound_code': 'R7PH+FW Denver, Colorado, United States', 'global_code': '85FQR7PH+FW'}","['gas_station', 'point_of_interest', 'establishment']","7680 Peña Boulevard, Denver",39.836223700000005,-104.72014420000001,25.5025,4,energy
"{'location': {'lat': 39.8433689, 'lng': -105.0527482}, 'viewport': {'northeast': {'lat': 39.8447147802915, 'lng': -105.0512911197085}, 'southwest': {'lat': 39.8420168197085, 'lng': -105.0539890802915}}}",Peerless Tires,"{'compound_code': 'RWVW+8W Arvada, Colorado, United States', 'global_code': '85FPRWVW+8W'}","['gas_station', 'car_repair', 'point_of_interest', 'store', 'establishment']","8080 Sheridan Boulevard, Arvada",39.8433689,-105.05274820000001,12.765,4,energy
"{'location': {'lat': 39.9281887, 'lng': -105.1378018}, 'viewport': {'northeast': {'lat': 39.9296003802915, 'lng': -105.1364153697085}, 'southwest': {'lat': 39.9269024197085, 'lng': -105.1391133302915}}}",Circle K,"{'compound_code': 'WVH6+7V Broomfield, Colorado, United States', 'global_code': '85FPWVH6+7V'}","['convenience_store', 'atm', 'car_wash', 'gas_station', 'finance', 'food', 'point_of_interest', 'store', 'establishment']","595 Summit Boulevard, Broomfield",39.92818870000001,-105.13780179999999,24.5255,4,energy
"{'location': {'lat': 40.015, 'lng': -105.2533333}, 'viewport': {'northeast': {'lat': 40.01636868029149, 'lng': -105.2519373697085}, 'southwest': {'lat': 40.01367071970849, 'lng': -105.2546353302915}}}",King Soopers Fuel Center,"{'compound_code': '2P7W+XM Boulder, Colorado, United States', 'global_code': '85GP2P7W+XM'}","['gas_station', 'point_of_interest', 'establishment']","3005 Arapahoe Avenue, Boulder",40.015,-105.25333329999998,38.0449,4,energy
"{'location': {'lat': 40.0776608, 'lng': -104.64886}, 'viewport': {'northeast': {'lat': 40.0789041802915, 'lng': -104.6475888697085}, 'southwest': {'lat': 40.0762062197085, 'lng': -104.6502868302915}}}",Love's Travel Stop,"{'compound_code': '39H2+3F Hudson, Colorado, United States', 'global_code': '85GQ39H2+3F'}","['gas_station', 'convenience_store', 'food', 'point_of_interest', 'store', 'establishment']","201 E Bison Highway, Hudson",40.0776608,-104.64886,47.6337,4,energy
"{'location': {'lat': 39.46983660000001, 'lng': -104.8804249}, 'viewport': {'northeast': {'lat': 39.47124188029151, 'lng': -104.8791474197085}, 'southwest': {'lat': 39.46854391970851, 'lng': -104.8818453802915}}}",KeyBank,"{'compound_code': 'F499+WR Castle Pines, Colorado, United States', 'global_code': '85FQF499+WR'}","['bank', 'atm', 'finance', 'point_of_interest', 'establishment']","7288 Lagae Road, Castle Pines",39.46983660000001,-104.88042490000001,31.4332,5,communications
"{'location': {'lat': 39.61470559999999, 'lng': -104.9883174}, 'viewport': {'northeast': {'lat': 39.61605368029149, 'lng': -104.9868654197085}, 'southwest': {'lat': 39.61335571970849, 'lng': -104.9895633802915}}}",Wells Fargo Bank,"{'compound_code': 'J276+VM Littleton, Colorado, United States', 'global_code': '85FQJ276+VM'}","['bank', 'atm', 'finance', 'point_of_interest', 'establishment']","5601 South Broadway, Littleton",39.61470559999999,-104.98831740000001,13.8633,5,communications
"{'location': {'lat': 39.6252119, 'lng': -104.8971222}, 'viewport': {'northeast': {'lat': 39.6267000302915, 'lng': -104.8957754697085}, 'southwest': {'lat': 39.6240020697085, 'lng': -104.8984734302915}}}",Berkley Bank,"{'compound_code': 'J4G3+35 Englewood, Colorado, United States', 'global_code': '85FQJ4G3+35'}","['bank', 'atm', 'finance', 'point_of_interest', 'establishment']","7887 East Belleview Avenue #100, Englewood",39.625211900000004,-104.89712220000001,14.992,5,communications
