geometry,name,plus_code,types,vicinity,latitude,longitude,lifeline_number,lifeline_category
"{'location': {'lat': 39.6727593, 'lng': -104.9588768}, 'viewport': {'northeast': {'lat': 39.67413483029149, 'lng': -104.9576088197085}, 'southwest': {'lat': 39.67143686970849, 'lng': -104.9603067802915}}}",7-Eleven,"{'compound_code': 'M2FR+4C Denver, Colorado, United States', 'global_code': '85FQM2FR+4C'}","['convenience_store', 'gas_station', 'food', 'point_of_interest', 'store', 'establishment']","2410 South University Boulevard, Denver",39.6727593,-104.9588768,4,energy
"{'location': {'lat': 39.6781864, 'lng': -104.912343}, 'viewport': {'northeast': {'lat': 39.6795672302915, 'lng': -104.9110605197085}, 'southwest': {'lat': 39.6768692697085, 'lng': -104.9137584802915}}}",Conoco,"{'compound_code': 'M3HQ+73 Denver, Colorado, United States', 'global_code': '85FQM3HQ+73'}","['gas_station', 'point_of_interest', 'establishment']","2100 South Monaco Parkway, Denver",39.6781864,-104.91234299999999,4,energy
"{'location': {'lat': 39.6896495, 'lng': -104.9927916}, 'viewport': {'northeast': {'lat': 39.6914186802915, 'lng': -104.9916770197085}, 'southwest': {'lat': 39.68872071970851, 'lng': -104.9943749802915}}}",Circle K,"{'compound_code': 'M2Q4+VV Denver, Colorado, United States', 'global_code': '85FQM2Q4+VV'}","['convenience_store', 'gas_station', 'food', 'point_of_interest', 'store', 'establishment']","411 West Florida Avenue, Denver",39.6896495,-104.9927916,4,energy
"{'location': {'lat': 39.7021771, 'lng': -104.9124789}, 'viewport': {'northeast': {'lat': 39.7034283302915, 'lng': -104.9110310197085}, 'southwest': {'lat': 39.7007303697085, 'lng': -104.9137289802915}}}",Shell,"{'compound_code': 'P32Q+V2 Denver, Colorado, United States', 'global_code': '85FQP32Q+V2'}","['gas_station', 'atm', 'car_wash', 'convenience_store', 'finance', 'food', 'point_of_interest', 'store', 'establishment']","800 South Monaco Parkway, Denver",39.7021771,-104.91247890000001,4,energy
"{'location': {'lat': 39.70886590000001, 'lng': -104.942262}, 'viewport': {'northeast': {'lat': 39.7103715802915, 'lng': -104.9409107697085}, 'southwest': {'lat': 39.70767361970851, 'lng': -104.9436087302915}}}",Jenex Petroleum Corporation,"{'compound_code': 'P355+G3 Denver, Colorado, United States', 'global_code': '85FQP355+G3'}","['gas_station', 'point_of_interest', 'establishment']","3773 Cherry Creek North Drive #1025, Denver",39.708865900000006,-104.94226200000001,4,energy
"{'location': {'lat': 39.71082519999999, 'lng': -105.032021}, 'viewport': {'northeast': {'lat': 39.7122510302915, 'lng': -105.0307045697085}, 'southwest': {'lat': 39.7095530697085, 'lng': -105.0334025302915}}}",Pynergy LLC,"{'compound_code': 'PX69+85 Denver, Colorado, United States', 'global_code': '85FPPX69+85'}","['convenience_store', 'gas_station', 'food', 'point_of_interest', 'store', 'establishment']","3434 West Alameda Avenue, Denver",39.71082519999999,-105.032021,4,energy
"{'location': {'lat': 39.7117873, 'lng': -105.0536638}, 'viewport': {'northeast': {'lat': 39.7130956802915, 'lng': -105.0522693697085}, 'southwest': {'lat': 39.7103977197085, 'lng': -105.0549673302915}}}",Suncor Energy,"{'compound_code': 'PW6W+PG Lakewood, Colorado, United States', 'global_code': '85FPPW6W+PG'}","['atm', 'gas_station', 'finance', 'car_repair', 'point_of_interest', 'establishment']","5205 West Alameda Avenue, Lakewood",39.7117873,-105.05366380000001,4,energy
"{'location': {'lat': 39.729516, 'lng': -105.1278788}, 'viewport': {'northeast': {'lat': 39.73093843029149, 'lng': -105.1265568697085}, 'southwest': {'lat': 39.7282404697085, 'lng': -105.1292548302915}}}",7-Eleven,"{'compound_code': 'PVHC+RR Lakewood, Colorado, United States', 'global_code': '85FPPVHC+RR'}","['convenience_store', 'gas_station', 'food', 'point_of_interest', 'store', 'establishment']","820 Simms Street #8, Lakewood",39.729516,-105.12787879999999,4,energy
"{'location': {'lat': 39.733297, 'lng': -105.0244558}, 'viewport': {'northeast': {'lat': 39.7344848302915, 'lng': -105.0234670697085}, 'southwest': {'lat': 39.7317868697085, 'lng': -105.0261650302915}}}",7-Eleven,"{'compound_code': 'PXMG+86 Denver, Colorado, United States', 'global_code': '85FPPXMG+86'}","['convenience_store', 'gas_station', 'food', 'point_of_interest', 'store', 'establishment']","1000 Federal Boulevard, Denver",39.733297,-105.0244558,4,energy
"{'location': {'lat': 39.7397093, 'lng': -104.9664256}, 'viewport': {'northeast': {'lat': 39.7412093802915, 'lng': -104.9648778697085}, 'southwest': {'lat': 39.7385114197085, 'lng': -104.9675758302915}}}",Capitol Hill Auto,"{'compound_code': 'P2QM+VC Denver, Colorado, United States', 'global_code': '85FQP2QM+VC'}","['gas_station', 'car_repair', 'point_of_interest', 'store', 'establishment']","1770 East Colfax Avenue, Denver",39.7397093,-104.96642560000001,4,energy
"{'location': {'lat': 39.7398374, 'lng': -104.9750066}, 'viewport': {'northeast': {'lat': 39.74119083029149, 'lng': -104.9735621197085}, 'southwest': {'lat': 39.7384928697085, 'lng': -104.9762600802915}}}",7-Eleven,"{'compound_code': 'P2QF+WX Denver, Colorado, United States', 'global_code': '85FQP2QF+WX'}","['convenience_store', 'gas_station', 'food', 'point_of_interest', 'store', 'establishment']","1000 East Colfax Avenue, Denver",39.7398374,-104.97500659999999,4,energy
"{'location': {'lat': 39.7430857, 'lng': -104.9797344}, 'viewport': {'northeast': {'lat': 39.7444068302915, 'lng': -104.9783033697085}, 'southwest': {'lat': 39.7417088697085, 'lng': -104.9810013302915}}}",7-Eleven,"{'compound_code': 'P2VC+64 Denver, Colorado, United States', 'global_code': '85FQP2VC+64'}","['convenience_store', 'gas_station', 'food', 'point_of_interest', 'store', 'establishment']","1690 Pearl Street, Denver",39.7430857,-104.9797344,4,energy
"{'location': {'lat': 39.74360059999999, 'lng': -104.9675978}, 'viewport': {'northeast': {'lat': 39.7448774802915, 'lng': -104.9662223697085}, 'southwest': {'lat': 39.7421795197085, 'lng': -104.9689203302915}}}",7-Eleven,"{'compound_code': 'P2VJ+CX Denver, Colorado, United States', 'global_code': '85FQP2VJ+CX'}","['convenience_store', 'gas_station', 'food', 'point_of_interest', 'store', 'establishment']","1645 East 17th Avenue, Denver",39.74360059999999,-104.9675978,4,energy
"{'location': {'lat': 39.7697653, 'lng': -105.0729824}, 'viewport': {'northeast': {'lat': 39.7709380302915, 'lng': -105.0716852197085}, 'southwest': {'lat': 39.7682400697085, 'lng': -105.0743831802915}}}",Bradley Petroleum Inc,"{'compound_code': 'QW9G+WR Wheat Ridge, Colorado, United States', 'global_code': '85FPQW9G+WR'}","['gas_station', 'point_of_interest', 'establishment']","6875 West 38th Avenue, Wheat Ridge",39.769765299999996,-105.0729824,4,energy
"{'location': {'lat': 39.7805356, 'lng': -105.0810731}, 'viewport': {'northeast': {'lat': 39.7817413802915, 'lng': -105.0798344197085}, 'southwest': {'lat': 39.7790434197085, 'lng': -105.0825323802915}}}",Gas Equipment Co of Denver,"{'compound_code': 'QWJ9+6H Wheat Ridge, Colorado, United States', 'global_code': '85FPQWJ9+6H'}","['gas_station', 'point_of_interest', 'establishment']","4600 Wadsworth Boulevard, Wheat Ridge",39.7805356,-105.0810731,4,energy
"{'location': {'lat': 39.78101410000001, 'lng': -104.8465307}, 'viewport': {'northeast': {'lat': 39.7823862802915, 'lng': -104.8450333697085}, 'southwest': {'lat': 39.77968831970851, 'lng': -104.8477313302915}}}",Shell,"{'compound_code': 'Q5J3+C9 Denver, Colorado, United States', 'global_code': '85FQQ5J3+C9'}","['gas_station', 'atm', 'car_wash', 'convenience_store', 'finance', 'food', 'point_of_interest', 'store', 'establishment']","4650 Peoria Street, Denver",39.78101410000001,-104.8465307,4,energy
"{'location': {'lat': 39.7826123, 'lng': -105.0058446}, 'viewport': {'northeast': {'lat': 39.7838771302915, 'lng': -105.0045257697085}, 'southwest': {'lat': 39.7811791697085, 'lng': -105.0072237302915}}}",7-Eleven,"{'compound_code': 'QXMV+2M Denver, Colorado, United States', 'global_code': '85FPQXMV+2M'}","['convenience_store', 'gas_station', 'food', 'point_of_interest', 'store', 'establishment']","1595 West 47th Avenue, Denver",39.7826123,-105.0058446,4,energy
"{'location': {'lat': 39.7837408, 'lng': -105.0255661}, 'viewport': {'northeast': {'lat': 39.7850514302915, 'lng': -105.0241405197085}, 'southwest': {'lat': 39.7823534697085, 'lng': -105.0268384802915}}}",Conoco,"{'compound_code': 'QXMF+FQ Denver, Colorado, United States', 'global_code': '85FPQXMF+FQ'}","['gas_station', 'point_of_interest', 'establishment']","4785 Federal Boulevard, Denver",39.7837408,-105.02556609999999,4,energy
"{'location': {'lat': 39.8433689, 'lng': -105.0527482}, 'viewport': {'northeast': {'lat': 39.8447147802915, 'lng': -105.0512911197085}, 'southwest': {'lat': 39.8420168197085, 'lng': -105.0539890802915}}}",Peerless Tires,"{'compound_code': 'RWVW+8W Arvada, Colorado, United States', 'global_code': '85FPRWVW+8W'}","['gas_station', 'car_repair', 'point_of_interest', 'store', 'establishment']","8080 Sheridan Boulevard, Arvada",39.8433689,-105.05274820000001,4,energy
"{'location': {'lat': 39.61470559999999, 'lng': -104.9883174}, 'viewport': {'northeast': {'lat': 39.61605368029149, 'lng': -104.9868654197085}, 'southwest': {'lat': 39.61335571970849, 'lng': -104.9895633802915}}}",Wells Fargo Bank,"{'compound_code': 'J276+VM Littleton, Colorado, United States', 'global_code': '85FQJ276+VM'}","['bank', 'atm', 'finance', 'point_of_interest', 'establishment']","5601 South Broadway, Littleton",39.61470559999999,-104.98831740000001,5,communications
"{'location': {'lat': 39.6252119, 'lng': -104.8971222}, 'viewport': {'northeast': {'lat': 39.6267000302915, 'lng': -104.8957754697085}, 'southwest': {'lat': 39.6240020697085, 'lng': -104.8984734302915}}}",Berkley Bank,"{'compound_code': 'J4G3+35 Englewood, Colorado, United States', 'global_code': '85FQJ4G3+35'}","['bank', 'atm', 'finance', 'point_of_interest', 'establishment']","7887 East Belleview Avenue #100, Englewood",39.625211900000004,-104.89712220000001,5,communications
"{'location': {'lat': 39.65096839999999, 'lng': -104.8843944}, 'viewport': {'northeast': {'lat': 39.65232608029149, 'lng': -104.8830893197085}, 'southwest': {'lat': 39.6496281197085, 'lng': -104.8857872802915}}}",KeyBank,"{'compound_code': 'M428+96 Denver, Colorado, United States', 'global_code': '85FQM428+96'}","['bank', 'atm', 'finance', 'point_of_interest', 'establishment']","3600 South Yosemite Street, Denver",39.65096839999999,-104.88439440000002,5,communications
"{'location': {'lat': 39.6534962, 'lng': -104.9039961}, 'viewport': {'northeast': {'lat': 39.6547828302915, 'lng': -104.9026601197085}, 'southwest': {'lat': 39.6520848697085, 'lng': -104.9053580802915}}}",Suncor Energy,"{'compound_code': 'M33W+9C Denver, Colorado, United States', 'global_code': '85FQM33W+9C'}","['atm', 'gas_station', 'finance', 'car_repair', 'point_of_interest', 'establishment']","7285 East Hampden Avenue, Denver",39.653496200000006,-104.90399609999999,5,communications
"{'location': {'lat': 39.6557491, 'lng': -105.0504563}, 'viewport': {'northeast': {'lat': 39.6571215802915, 'lng': -105.0491062197085}, 'southwest': {'lat': 39.6544236197085, 'lng': -105.0518041802915}}}",Wells Fargo ATM,"{'compound_code': 'MW4X+7R Denver, Colorado, United States', 'global_code': '85FPMW4X+7R'}","['atm', 'finance', 'point_of_interest', 'establishment']","3100 South Sheridan Boulevard, Denver",39.6557491,-105.05045630000001,5,communications
"{'location': {'lat': 39.6558776, 'lng': -104.9904533}, 'viewport': {'northeast': {'lat': 39.6571909802915, 'lng': -104.9892271697085}, 'southwest': {'lat': 39.6544930197085, 'lng': -104.9919251302915}}}",Wells Fargo Bank,"{'compound_code': 'M245+9R Englewood, Colorado, United States', 'global_code': '85FQM245+9R'}","['bank', 'atm', 'finance', 'point_of_interest', 'establishment']","3333 South Bannock Street, Englewood",39.655877600000004,-104.9904533,5,communications
"{'location': {'lat': 39.65601059999999, 'lng': -105.0508644}, 'viewport': {'northeast': {'lat': 39.65676049999999, 'lng': -105.05010655}, 'southwest': {'lat': 39.6537609, 'lng': -105.05313795}}}",US Bank-ATM,"{'compound_code': 'MW4X+CM Denver, Colorado, United States', 'global_code': '85FPMW4X+CM'}","['atm', 'finance', 'point_of_interest', 'establishment']","3100 South Sheridan Boulevard, Denver",39.65601059999999,-105.05086440000001,5,communications
"{'location': {'lat': 39.6884912, 'lng': -104.9398626}, 'viewport': {'northeast': {'lat': 39.68983928029149, 'lng': -104.9386241697085}, 'southwest': {'lat': 39.68714131970849, 'lng': -104.9413221302915}}}",Check Into Cash,"{'compound_code': 'M3Q6+93 Denver, Colorado, United States', 'global_code': '85FQM3Q6+93'}","['bank', 'finance', 'point_of_interest', 'establishment']","1550 South Colorado Boulevard #101, Denver",39.6884912,-104.9398626,5,communications
"{'location': {'lat': 39.69052910000001, 'lng': -104.8680269}, 'viewport': {'northeast': {'lat': 39.6918783302915, 'lng': -104.8666371697085}, 'southwest': {'lat': 39.6891803697085, 'lng': -104.8693351302915}}}",Cardtronics ATM,"{'compound_code': 'M4RJ+6Q Aurora, Colorado, United States', 'global_code': '85FQM4RJ+6Q'}","['atm', 'finance', 'point_of_interest', 'establishment']","1471 South Havana Street, Aurora",39.690529100000006,-104.8680269,5,communications
"{'location': {'lat': 39.6937084, 'lng': -105.025574}, 'viewport': {'northeast': {'lat': 39.69500413029149, 'lng': -105.0241896197085}, 'southwest': {'lat': 39.69230616970849, 'lng': -105.0268875802915}}}",Security Service Federal Credit Union,"{'compound_code': 'MXVF+FQ Denver, Colorado, United States', 'global_code': '85FPMXVF+FQ'}","['atm', 'finance', 'point_of_interest', 'establishment']","1275 South Federal Boulevard, Denver",39.6937084,-105.025574,5,communications
"{'location': {'lat': 39.7021771, 'lng': -104.9124789}, 'viewport': {'northeast': {'lat': 39.7034283302915, 'lng': -104.9110310197085}, 'southwest': {'lat': 39.7007303697085, 'lng': -104.9137289802915}}}",Shell,"{'compound_code': 'P32Q+V2 Denver, Colorado, United States', 'global_code': '85FQP32Q+V2'}","['gas_station', 'atm', 'car_wash', 'convenience_store', 'finance', 'food', 'point_of_interest', 'store', 'establishment']","800 South Monaco Parkway, Denver",39.7021771,-104.91247890000001,5,communications
"{'location': {'lat': 39.7117873, 'lng': -105.0536638}, 'viewport': {'northeast': {'lat': 39.7130956802915, 'lng': -105.0522693697085}, 'southwest': {'lat': 39.7103977197085, 'lng': -105.0549673302915}}}",Suncor Energy,"{'compound_code': 'PW6W+PG Lakewood, Colorado, United States', 'global_code': '85FPPW6W+PG'}","['atm', 'gas_station', 'finance', 'car_repair', 'point_of_interest', 'establishment']","5205 West Alameda Avenue, Lakewood",39.7117873,-105.05366380000001,5,communications
"{'location': {'lat': 39.71737629999999, 'lng': -104.9465393}, 'viewport': {'northeast': {'lat': 39.71867253029149, 'lng': -104.9453425197085}, 'southwest': {'lat': 39.71597456970849, 'lng': -104.9480404802915}}}",Colorado Capital Bank,"{'compound_code': 'P383+X9 Denver, Colorado, United States', 'global_code': '85FQP383+X9'}","['bank', 'finance', 'point_of_interest', 'establishment']","55 Madison Street, Denver",39.71737629999999,-104.9465393,5,communications
"{'location': {'lat': 39.7175473, 'lng': -104.9470308}, 'viewport': {'northeast': {'lat': 39.7190297302915, 'lng': -104.9456827197085}, 'southwest': {'lat': 39.7163317697085, 'lng': -104.9483806802915}}}",KeyBank,"{'compound_code': 'P393+25 Denver, Colorado, United States', 'global_code': '85FQP393+25'}","['bank', 'atm', 'finance', 'point_of_interest', 'establishment']","3410 East 1st Avenue, Denver",39.7175473,-104.9470308,5,communications
"{'location': {'lat': 39.7190651, 'lng': -104.9575934}, 'viewport': {'northeast': {'lat': 39.7205894302915, 'lng': -104.9562398197085}, 'southwest': {'lat': 39.7178914697085, 'lng': -104.9589377802915}}}",Wells Fargo Bank,"{'compound_code': 'P29R+JX Denver, Colorado, United States', 'global_code': '85FQP29R+JX'}","['bank', 'atm', 'finance', 'point_of_interest', 'establishment']","2500 East 2nd Avenue Ste 101, Denver",39.7190651,-104.95759340000001,5,communications
"{'location': {'lat': 39.7204208, 'lng': -104.9880688}, 'viewport': {'northeast': {'lat': 39.7217913802915, 'lng': -104.9864380697085}, 'southwest': {'lat': 39.7190934197085, 'lng': -104.9891360302915}}}",Community Banks of Colorado,"{'compound_code': 'P2C6+5Q Denver, Colorado, United States', 'global_code': '85FQP2C6+5Q'}","['bank', 'atm', 'finance', 'point_of_interest', 'establishment']","277 Broadway Suite C, Suite C, Denver",39.7204208,-104.98806880000001,5,communications
"{'location': {'lat': 39.7218547, 'lng': -105.1327434}, 'viewport': {'northeast': {'lat': 39.7232463302915, 'lng': -105.1315516697085}, 'southwest': {'lat': 39.7205483697085, 'lng': -105.1342496302915}}}",Westerra Credit Union,"{'compound_code': 'PVC8+PW Lakewood, Colorado, United States', 'global_code': '85FPPVC8+PW'}","['atm', 'finance', 'point_of_interest', 'establishment']","375 Union Boulevard, Lakewood",39.7218547,-105.13274340000001,5,communications
"{'location': {'lat': 39.72435, 'lng': -105.1331613}, 'viewport': {'northeast': {'lat': 39.7254288802915, 'lng': -105.1313156697085}, 'southwest': {'lat': 39.7227309197085, 'lng': -105.1340136302915}}}",Safehold Special Risk,"{'compound_code': 'PVF8+PP Lakewood, Colorado, United States', 'global_code': '85FPPVF8+PP'}","['insurance_agency', 'atm', 'finance', 'point_of_interest', 'establishment']","575 Union Boulevard #205, Lakewood",39.72435,-105.13316129999998,5,communications
"{'location': {'lat': 39.7336008, 'lng': -104.9892232}, 'viewport': {'northeast': {'lat': 39.7348508802915, 'lng': -104.9878712197085}, 'southwest': {'lat': 39.7321529197085, 'lng': -104.9905691802915}}}",Denver Community Credit Union,"{'compound_code': 'P2M6+C8 Denver, Colorado, United States', 'global_code': '85FQP2M6+C8'}","['atm', 'finance', 'point_of_interest', 'establishment']","1075 Acoma Street, Denver",39.7336008,-104.98922320000001,5,communications
"{'location': {'lat': 39.7406485, 'lng': -105.0693318}, 'viewport': {'northeast': {'lat': 39.74199103029149, 'lng': -105.0678339697085}, 'southwest': {'lat': 39.73929306970849, 'lng': -105.0705319302915}}}",KeyBank,"{'compound_code': 'PWRJ+77 Lakewood, Colorado, United States', 'global_code': '85FPPWRJ+77'}","['bank', 'atm', 'finance', 'point_of_interest', 'establishment']","6599 West Colfax Avenue, Lakewood",39.7406485,-105.0693318,5,communications
"{'location': {'lat': 39.7422231, 'lng': -104.9869869}, 'viewport': {'northeast': {'lat': 39.7435664302915, 'lng': -104.9858497197085}, 'southwest': {'lat': 39.7408684697085, 'lng': -104.9885476802915}}}",Bank of Oklahoma,"{'compound_code': 'P2R7+V6 Denver, Colorado, United States', 'global_code': '85FQP2R7+V6'}","['bank', 'finance', 'point_of_interest', 'establishment']","1600 Broadway, Denver",39.742223100000004,-104.98698689999999,5,communications
"{'location': {'lat': 39.743635, 'lng': -104.988499}, 'viewport': {'northeast': {'lat': 39.74485293029149, 'lng': -104.9875214697085}, 'southwest': {'lat': 39.7421549697085, 'lng': -104.9902194302915}}}",FirstBank,"{'compound_code': 'P2V6+FJ Denver, Colorado, United States', 'global_code': '85FQP2V6+FJ'}","['bank', 'atm', 'finance', 'point_of_interest', 'establishment']","370 17th Street, Denver",39.743635,-104.988499,5,communications
"{'location': {'lat': 39.7441031, 'lng': -104.9859291}, 'viewport': {'northeast': {'lat': 39.7454519302915, 'lng': -104.9846712697085}, 'southwest': {'lat': 39.7427539697085, 'lng': -104.9873692302915}}}",Wells Fargo Business Credit,"{'compound_code': 'P2V7+JJ Denver, Colorado, United States', 'global_code': '85FQP2V7+JJ'}","['bank', 'finance', 'point_of_interest', 'establishment']","1700 Lincoln Street # 21, Denver",39.744103100000004,-104.98592909999999,5,communications
"{'location': {'lat': 39.7441456, 'lng': -104.9866816}, 'viewport': {'northeast': {'lat': 39.74550508029149, 'lng': -104.9856960697085}, 'southwest': {'lat': 39.74280711970849, 'lng': -104.9883940302915}}}",Wells Fargo Bank,"{'compound_code': 'P2V7+M8 Denver, Colorado, United States', 'global_code': '85FQP2V7+M8'}","['bank', 'atm', 'finance', 'point_of_interest', 'establishment']","1740 Broadway, Denver",39.7441456,-104.98668159999998,5,communications
"{'location': {'lat': 39.745185, 'lng': -104.989549}, 'viewport': {'northeast': {'lat': 39.7464960302915, 'lng': -104.9882493197085}, 'southwest': {'lat': 39.7437980697085, 'lng': -104.9909472802915}}}",ATM,"{'compound_code': 'P2W6+35 Denver, Colorado, United States', 'global_code': '85FQP2W6+35'}","['atm', 'finance', 'point_of_interest', 'establishment']","555 17th Street, Denver",39.745185,-104.989549,5,communications
"{'location': {'lat': 39.7463779, 'lng': -104.9885974}, 'viewport': {'northeast': {'lat': 39.7477951302915, 'lng': -104.9873262197085}, 'southwest': {'lat': 39.7450971697085, 'lng': -104.9900241802915}}}",ATM,"{'compound_code': 'P2W6+HH Denver, Colorado, United States', 'global_code': '85FQP2W6+HH'}","['atm', 'finance', 'point_of_interest', 'establishment']","1750 Welton Street, Denver",39.7463779,-104.98859740000002,5,communications
"{'location': {'lat': 39.7470888, 'lng': -104.9903102}, 'viewport': {'northeast': {'lat': 39.74806728029149, 'lng': -104.9894374697085}, 'southwest': {'lat': 39.74536931970849, 'lng': -104.9921354302915}}}",Ent Credit Union: 17th Street Service Center,"{'compound_code': 'P2W5+RV Denver, Colorado, United States', 'global_code': '85FQP2W5+RV'}","['atm', 'finance', 'point_of_interest', 'establishment']","707 17th Street #120, Denver",39.7470888,-104.9903102,5,communications
"{'location': {'lat': 39.7484232, 'lng': -104.9942814}, 'viewport': {'northeast': {'lat': 39.7498346802915, 'lng': -104.9928496197085}, 'southwest': {'lat': 39.7471367197085, 'lng': -104.9955475802915}}}",Wells Fargo Bank,"{'compound_code': 'P2X4+97 Denver, Colorado, United States', 'global_code': '85FQP2X4+97'}","['bank', 'atm', 'finance', 'point_of_interest', 'establishment']","1050 17th Street, Denver",39.748423200000005,-104.9942814,5,communications
"{'location': {'lat': 39.74917900000001, 'lng': -104.996001}, 'viewport': {'northeast': {'lat': 39.7507282802915, 'lng': -104.9943914697085}, 'southwest': {'lat': 39.7480303197085, 'lng': -104.9970894302915}}}",FirstBank,"{'compound_code': 'P2X3+MH Denver, Colorado, United States', 'global_code': '85FQP2X3+MH'}","['bank', 'atm', 'finance', 'point_of_interest', 'establishment']","1200 17th Street #100, Denver",39.74917900000001,-104.996001,5,communications
"{'location': {'lat': 39.7495333, 'lng': -104.9946998}, 'viewport': {'northeast': {'lat': 39.7507433302915, 'lng': -104.9935258197085}, 'southwest': {'lat': 39.7480453697085, 'lng': -104.9962237802915}}}",Chase Bank,"{'compound_code': 'P2X4+R4 Denver, Colorado, United States', 'global_code': '85FQP2X4+R4'}","['bank', 'atm', 'finance', 'point_of_interest', 'establishment']","1125 17th Street, Denver",39.749533299999996,-104.99469979999999,5,communications
"{'location': {'lat': 39.7502764, 'lng': -104.9952031}, 'viewport': {'northeast': {'lat': 39.7513979802915, 'lng': -104.9941498697085}, 'southwest': {'lat': 39.7487000197085, 'lng': -104.9968478302915}}}",Commerce Bank - Commercial Banking Office,"{'compound_code': 'Q223+4W Denver, Colorado, United States', 'global_code': '85FQQ223+4W'}","['bank', 'finance', 'point_of_interest', 'establishment']","1225 17th Street Ste 2550, Denver",39.7502764,-104.9952031,5,communications
"{'location': {'lat': 39.7508352, 'lng': -104.9992164}, 'viewport': {'northeast': {'lat': 39.75210173029149, 'lng': -104.9977585697085}, 'southwest': {'lat': 39.74940376970849, 'lng': -105.0004565302915}}}",Wells Fargo Bank,"{'compound_code': 'Q222+88 Denver, Colorado, United States', 'global_code': '85FQQ222+88'}","['bank', 'atm', 'finance', 'point_of_interest', 'establishment']","1601 Blake Street Ste 105, Denver",39.750835200000004,-104.99921640000001,5,communications
"{'location': {'lat': 39.7509452, 'lng': -105.0024767}, 'viewport': {'northeast': {'lat': 39.7522227302915, 'lng': -105.0010329197085}, 'southwest': {'lat': 39.7495247697085, 'lng': -105.0037308802915}}}",Ent Credit Union: LoDo Service Center,"{'compound_code': 'QX2X+92 Denver, Colorado, United States', 'global_code': '85FPQX2X+92'}","['atm', 'finance', 'point_of_interest', 'establishment']","1499 Wynkoop Street #100, Denver",39.750945200000004,-105.0024767,5,communications
"{'location': {'lat': 39.75334590000001, 'lng': -105.0032827}, 'viewport': {'northeast': {'lat': 39.7548048302915, 'lng': -105.0017938697085}, 'southwest': {'lat': 39.7521068697085, 'lng': -105.0044918302915}}}",First Western Trust Bank,"{'compound_code': 'QX3W+8M Denver, Colorado, United States', 'global_code': '85FPQX3W+8M'}","['bank', 'atm', 'finance', 'point_of_interest', 'establishment']","1900 16th Street Mall #1200, Denver",39.75334590000001,-105.0032827,5,communications
"{'location': {'lat': 39.78101410000001, 'lng': -104.8465307}, 'viewport': {'northeast': {'lat': 39.7823862802915, 'lng': -104.8450333697085}, 'southwest': {'lat': 39.77968831970851, 'lng': -104.8477313302915}}}",Shell,"{'compound_code': 'Q5J3+C9 Denver, Colorado, United States', 'global_code': '85FQQ5J3+C9'}","['gas_station', 'atm', 'car_wash', 'convenience_store', 'finance', 'food', 'point_of_interest', 'store', 'establishment']","4650 Peoria Street, Denver",39.78101410000001,-104.8465307,5,communications
"{'location': {'lat': 39.6181377, 'lng': -104.9869869}, 'viewport': {'northeast': {'lat': 39.61948123029151, 'lng': -104.9861098197085}, 'southwest': {'lat': 39.61678326970851, 'lng': -104.9888077802915}}}",Groove Toyota,"{'compound_code': 'J297+76 Englewood, Colorado, United States', 'global_code': '85FQJ297+76'}","['finance', 'car_dealer', 'point_of_interest', 'store', 'establishment']","5460 South Broadway, Englewood",39.618137700000005,-104.98698689999999,6,transportation
"{'location': {'lat': 39.61972540000001, 'lng': -104.9872152}, 'viewport': {'northeast': {'lat': 39.6210290802915, 'lng': -104.9861400197085}, 'southwest': {'lat': 39.6183311197085, 'lng': -104.9888379802915}}}",Groove Subaru,"{'compound_code': 'J297+V4 Englewood, Colorado, United States', 'global_code': '85FQJ297+V4'}","['finance', 'car_dealer', 'car_repair', 'point_of_interest', 'store', 'establishment']","5300 South Broadway, Englewood",39.61972540000001,-104.9872152,6,transportation
"{'location': {'lat': 39.62535099999999, 'lng': -105.007201}, 'viewport': {'northeast': {'lat': 39.62661208029149, 'lng': -105.0056011697085}, 'southwest': {'lat': 39.6239141197085, 'lng': -105.0082991302915}}}",Extra Space Storage,"{'compound_code': 'JXGV+44 Littleton, Colorado, United States', 'global_code': '85FPJXGV+44'}","['moving_company', 'storage', 'point_of_interest', 'store', 'establishment']","5001 South Windermere Street, Littleton",39.62535099999999,-105.007201,6,transportation
"{'location': {'lat': 39.6281732, 'lng': -105.0114509}, 'viewport': {'northeast': {'lat': 39.6293136802915, 'lng': -105.0102002197085}, 'southwest': {'lat': 39.6266157197085, 'lng': -105.0128981802915}}}",U-Haul Moving & Storage at Santa Fe Dr,"{'compound_code': 'JXHQ+7C Littleton, Colorado, United States', 'global_code': '85FPJXHQ+7C'}","['moving_company', 'storage', 'point_of_interest', 'store', 'establishment']","4849-4859, South Santa Fe Drive, Littleton",39.6281732,-105.01145090000001,6,transportation
"{'location': {'lat': 39.63027599999999, 'lng': -104.898448}, 'viewport': {'northeast': {'lat': 39.63169643029149, 'lng': -104.8970013697085}, 'southwest': {'lat': 39.62899846970849, 'lng': -104.8996993302915}}}",Hertz Car Rental,"{'compound_code': 'J4J2+4J Denver, Colorado, United States', 'global_code': '85FQJ4J2+4J'}","['car_rental', 'point_of_interest', 'establishment']","7800 East Tufts Avenue, Denver",39.63027599999999,-104.898448,6,transportation
